rankedId,rankedDate,rankedRank
64054,2016-12-07,no rating
64054,2020-01-21,no rating
64056,2018-04-03,no rating
64056,2014-12-03,no rating
64057,2016-09-09,no rating
64057,2012-10-22,no rating
64058,2017-09-01,no rating
64058,2014-02-07,no rating
65001,2013-09-04,well placed
65001,2019-06-06,needs further development
65002,2019-06-13,well placed
65002,2013-08-21,well placed
65003,2019-06-06,well placed
65003,2013-08-22,well placed
65004,2013-08-13,well placed
65004,2019-05-30,well placed
65007,2019-09-13,well placed
65007,2015-08-25,well placed
65008,2015-05-11,well placed
65008,2019-11-19,well placed
65009,2013-07-05,well placed
65009,2017-02-07,well placed
65010,2015-02-18,well placed
65010,2019-08-20,well placed
65011,2016-04-05,well placed
65011,2019-11-21,well placed
65014,2016-01-25,well placed
65014,2019-10-21,well placed
65015,2013-09-05,well placed
65015,2016-11-08,well placed
65016,2019-11-08,needs further development
65016,2016-09-27,well placed
65019,2016-06-30,well placed
65019,2019-10-21,well placed
65021,2019-10-11,very well placed
65021,2014-02-19,very well placed
65025,2013-09-09,well placed
65025,2018-11-12,very well placed
65026,2013-07-02,no rating
65026,2016-12-15,well placed
65030,2018-02-12,well placed
65030,2014-02-19,well placed
65031,2017-03-22,well placed
65031,2013-09-23,well placed
65032,2015-02-18,well placed
65034,2018-09-18,well placed
65034,2014-05-29,very well placed
65038,2017-02-17,not well placed
65038,2019-01-18,needs further development
65039,2014-11-05,well placed
65039,2018-06-27,well placed
65042,2017-05-08,well placed
65042,2014-02-19,well placed
65043,2016-12-22,well placed
65043,2013-03-25,no rating
65048,2019-08-07,well placed
65048,2016-03-18,well placed
65049,2013-08-09,well placed
65049,2017-06-30,well placed
65056,2014-03-05,needs further development
65056,2016-12-16,well placed
65057,2015-10-13,well placed
65057,2019-05-31,well placed
65058,2016-05-25,very well placed
65058,2012-10-25,no rating
65059,2012-06-14,no rating
65059,2015-11-17,well placed
65060,2019-10-11,very well placed
65060,2014-02-19,very well placed
65063,2013-05-17,no rating
65063,2016-06-28,well placed
65064,2015-07-23,well placed
65064,2019-04-29,needs further development
65068,2011-12-07,no rating
65068,2015-02-12,well placed
65069,2013-07-19,well placed
65069,2016-11-22,well placed
65070,2013-06-13,well placed
65070,2016-11-24,well placed
65071,2019-05-16,well placed
65072,2015-09-15,needs further development
65072,2018-07-17,well placed
65073,2018-03-19,well placed
65073,2015-02-25,well placed
65077,2016-01-25,very well placed
65077,2012-10-31,no rating
65078,2016-09-01,well placed
65078,2019-10-11,well placed
65079,2012-10-16,no rating
65079,2016-03-24,well placed
65081,2019-02-19,well placed
65081,2017-05-19,needs further development
65082,2016-10-03,well placed
65082,2020-01-15,well placed
65083,2010-08-12,no rating
65083,2015-02-25,well placed
65084,2016-06-17,well placed
65084,2019-06-06,well placed
65085,2016-10-12,well placed
65085,2019-11-27,well placed
65086,2015-03-30,needs further development
65086,2017-08-31,well placed
65087,2019-05-22,well placed
65087,2015-08-26,well placed
65088,2019-07-18,well placed
65088,2016-07-13,needs further development
65092,2014-02-20,well placed
65092,2017-06-29,well placed
65093,2014-11-10,needs further development
65093,2017-01-20,well placed
65096,2016-12-14,well placed
65096,2013-05-24,no rating
65098,2015-06-11,well placed
65098,2018-06-26,well placed
65099,2016-06-01,well placed
65099,2012-06-07,no rating
65101,2019-06-06,needs further development
65101,2015-05-11,well placed
65102,2019-06-06,well placed
65102,2015-05-08,well placed
65103,2015-05-11,well placed
65103,2019-05-22,needs further development
65104,2015-05-11,well placed
65104,2012-04-30,no rating
65105,2015-05-11,well placed
65105,2019-10-18,well placed
65106,2015-05-11,well placed
65106,2019-10-18,well placed
65107,2015-05-11,well placed
65107,2018-11-16,well placed
65108,2015-05-11,well placed
65108,2012-04-24,no rating
65109,2012-04-05,no rating
65109,2015-05-18,well placed
65110,2015-05-11,well placed
65110,2012-02-29,no rating
65110,2019-09-30,well placed
65111,2015-05-11,well placed
65111,2019-10-18,well placed
65113,2015-06-09,very well placed
65113,2011-06-23,no rating
65114,2014-08-26,well placed
65114,2017-06-19,well placed
65115,2018-07-03,very well placed
65115,2014-11-07,well placed
65121,2019-05-21,well placed
65121,2017-03-29,needs further development
65124,2013-09-13,well placed
65124,2017-01-18,well placed
65125,2015-07-02,well placed
65125,2018-06-29,very well placed
65126,2019-04-12,well placed
65126,2017-08-21,needs further development
65129,2018-06-29,well placed
65129,2014-04-08,well placed
65130,2013-03-27,no rating
65130,2016-06-29,well placed
65131,2019-07-18,well placed
65131,2016-04-19,well placed
65132,2015-11-03,very well placed
65132,2012-12-31,no rating
65135,2018-06-18,very well placed
65135,2015-08-26,well placed
65137,2019-10-09,well placed
65137,2016-06-29,well placed
65138,2019-02-19,well placed
65138,2017-05-19,needs further development
65139,2012-08-17,no rating
65139,2016-03-23,well placed
65140,2013-09-02,very well placed
65140,2018-09-20,well placed
65142,2019-03-12,well placed
65142,2015-12-23,well placed
65143,2019-09-09,very well placed
65143,2016-06-23,well placed
65145,2018-11-19,well placed
65145,2015-10-13,well placed
65146,2019-12-09,well placed
65146,2016-12-21,well placed
65148,2019-08-09,very well placed
65148,2016-01-28,well placed
65149,2016-01-18,well placed
65149,2018-10-30,well placed
65150,2019-03-06,well placed
65150,2016-08-09,needs further development
65151,2018-06-13,well placed
65151,2015-01-21,well placed
65152,2015-09-09,well placed
65152,2018-08-28,well placed
65154,2018-08-10,well placed
65154,2015-02-26,well placed
65155,2019-05-06,very well placed
65155,2015-07-23,well placed
65156,2016-03-04,well placed
65156,2019-11-21,well placed
65158,2018-05-22,well placed
65158,2015-03-26,well placed
65160,2014-10-01,well placed
65160,2018-01-16,well placed
65161,2013-07-04,well placed
65161,2017-06-30,well placed
65164,2019-04-15,well placed
65164,2015-10-16,well placed
65166,2014-06-18,well placed
65166,2017-06-28,well placed
65167,2016-10-11,well placed
65167,2013-05-24,no rating
65169,2014-12-09,well placed
65169,2019-05-10,very well placed
65170,2016-03-01,well placed
65170,2012-04-05,no rating
65174,2017-08-23,well placed
65174,2014-06-27,well placed
65175,2013-02-01,no rating
65175,2016-07-19,well placed
65176,2018-09-07,well placed
65176,2013-11-22,well placed
65177,2012-04-27,no rating
65177,2016-06-28,well placed
65178,2018-05-18,well placed
65178,2013-02-27,no rating
65179,2014-04-04,well placed
65179,2017-05-04,well placed
65181,2014-12-09,well placed
65181,2019-05-10,very well placed
65182,2018-09-04,very well placed
65182,2014-08-19,well placed
65183,2013-04-09,no rating
65183,2017-06-13,well placed
65186,2018-08-13,well placed
65186,2014-10-28,well placed
65188,2016-04-04,no rating
65188,2019-08-09,no rating
65189,2016-06-28,needs further development
65189,2019-01-30,well placed
65191,2013-05-21,no rating
65191,2019-04-24,well placed
65195,2013-08-20,well placed
65195,2017-06-30,well placed
65196,2014-05-05,well placed
65196,2019-03-25,well placed
65197,2019-03-06,well placed
65197,2016-08-09,needs further development
65200,2016-06-14,well placed
65200,2012-12-20,no rating
65201,2016-08-18,well placed
65201,2012-05-24,no rating
65207,2012-05-14,no rating
65207,2016-08-18,well placed
65209,2016-08-18,well placed
65209,2012-05-30,no rating
65212,2012-04-10,no rating
65212,2015-05-11,well placed
65213,2013-04-09,no rating
65213,2016-08-18,well placed
65218,2012-06-01,no rating
65218,2016-08-18,well placed
65222,2018-05-11,well placed
65222,2015-03-17,well placed
65223,2015-08-05,well placed
65223,2018-09-21,well placed
65225,2013-06-13,no rating
65225,2016-06-24,no rating
65226,2013-02-13,no rating
65226,2017-06-21,well placed
65227,2017-03-28,needs further development
65227,2019-02-07,well placed
65228,2016-04-06,well placed
65229,2017-06-14,well placed
65229,2014-03-26,well placed
65230,2018-09-06,well placed
65230,2013-05-21,no rating
65231,2013-07-03,very well placed
65231,2017-12-06,well placed
65233,2018-08-15,well placed
65233,2015-03-16,well placed
65236,2019-11-01,no rating
65236,2017-06-30,needs further development
65238,2018-03-14,well placed
65238,2015-03-23,well placed
65302,2013-03-08,no rating
65302,2017-08-09,well placed
65404,2015-05-05,well placed
65404,2012-03-08,no rating
65406,2015-08-25,well placed
65406,2019-02-26,very well placed
65408,2016-11-02,well placed
65408,2013-07-24,well placed
65409,2018-07-19,well placed
65409,2015-02-26,well placed
65410,2019-09-09,well placed
65410,2016-04-12,well placed
65412,2016-12-05,well placed
65412,2013-07-19,well placed
65413,2014-09-08,well placed
65413,2018-02-19,well placed
65415,2013-02-05,no rating
65415,2016-07-26,well placed
65416,2018-02-21,well placed
65416,2015-01-27,well placed
65417,2016-06-07,no rating
65417,2019-07-26,no rating
65421,2015-06-09,needs further development
65421,2017-12-21,well placed
65501,2018-05-11,well placed
65501,2015-03-17,well placed
65502,2018-05-11,well placed
65502,2015-03-17,well placed
65503,2018-03-13,well placed
65503,2015-03-23,well placed
65504,2019-03-19,well placed
65504,2015-05-20,well placed
65506,2016-06-02,well placed
65506,2009-11-19,no rating
65507,2016-06-07,no rating
65507,2019-07-26,no rating
65512,2015-08-05,well placed
65512,2018-09-17,well placed
65603,2015-09-22,well placed
65603,2012-05-30,no rating
65607,2019-02-18,well placed
65607,2013-03-12,no rating
65608,2014-05-28,very well placed
65608,2018-06-25,well placed
65611,2019-04-12,well placed
65611,2017-08-21,needs further development
65613,2012-07-09,no rating
65613,2016-01-28,well placed
65614,2016-12-15,well placed
65614,2013-07-30,well placed
65615,2013-08-05,very well placed
65615,2019-02-25,well placed
65616,2013-09-09,very well placed
65616,2018-07-16,well placed
65617,2014-12-17,no rating
65617,2018-01-24,no rating
65620,2015-08-05,well placed
65620,2018-09-18,well placed
65625,2015-04-13,well placed
65625,2018-06-25,well placed
70001,2018-06-13,well placed
70001,2014-07-30,well placed
70003,2016-03-23,well placed
70003,2019-05-30,well placed
70008,2018-05-21,very well placed
70008,2015-03-24,well placed
70010,2010-11-09,no rating
70010,2014-06-20,well placed
70011,2015-03-26,well placed
70011,2018-10-30,well placed
70014,2014-07-16,well placed
70014,2018-06-27,well placed
70017,2014-08-26,well placed
70017,2017-06-12,well placed
70018,2012-06-21,no rating
70018,2016-09-27,well placed
70020,2014-07-16,well placed
70020,2018-06-22,well placed
70021,2019-04-09,well placed
70021,2015-09-17,well placed
70022,2014-03-14,well placed
70022,2019-05-30,well placed
70023,2013-09-05,well placed
70023,2018-11-14,well placed
70026,2013-03-08,no rating
70026,2009-08-19,no rating
70028,2018-06-22,well placed
70029,2015-06-04,well placed
70029,2018-07-20,well placed
70030,2019-03-05,well placed
70030,2012-08-07,no rating
70032,2019-08-21,well placed
70032,2014-11-25,well placed
70033,2013-02-01,no rating
70033,2016-07-19,well placed
70035,2017-12-11,well placed
70035,2015-07-17,needs further development
70036,2014-03-04,well placed
70036,2019-08-29,needs further development
70037,2016-02-29,well placed
70037,2012-06-30,no rating
70038,2014-07-16,well placed
70038,2018-06-25,needs further development
70040,2019-08-08,well placed
70040,2014-11-10,well placed
70041,2015-04-21,well placed
70041,2019-05-21,well placed
70042,2013-03-08,no rating
70042,2019-08-19,well placed
70044,2019-08-22,well placed
70044,2012-05-24,no rating
70047,2013-02-20,no rating
70047,2016-05-30,well placed
70048,2017-03-02,well placed
70048,2012-08-27,no rating
70050,2012-06-21,no rating
70050,2016-09-27,well placed
70051,2016-01-14,well placed
70051,2012-07-27,no rating
70052,2014-11-07,well placed
70052,2019-08-16,well placed
70054,2019-05-02,well placed
70054,2014-11-07,well placed
70057,2012-12-07,no rating
70057,2016-05-24,well placed
70059,2017-06-27,well placed
70059,2014-05-15,no rating
70060,2018-12-05,well placed
70060,2012-06-22,no rating
70063,2016-03-09,well placed
70063,2012-03-13,no rating
70064,2019-05-15,well placed
70064,2014-07-16,well placed
70065,2013-11-06,well placed
70065,2017-02-08,well placed
70069,2018-06-12,well placed
70069,2016-06-16,needs further development
70070,2012-06-21,no rating
70070,2016-09-27,well placed
70071,2014-09-09,well placed
70071,2017-06-12,well placed
70074,2017-03-02,well placed
70074,2012-10-31,no rating
70077,2014-11-07,well placed
70077,2019-02-20,well placed
70078,2014-11-10,well placed
70078,2019-02-20,well placed
70079,2010-07-06,no rating
70079,2014-03-14,well placed
70080,2014-07-16,well placed
70080,2019-05-30,well placed
70081,2016-06-22,well placed
70081,2019-05-31,well placed
70082,2014-06-12,well placed
70082,2019-05-30,well placed
70084,2014-11-12,well placed
70084,2011-10-19,no rating
70086,2016-09-20,well placed
70086,2012-06-21,no rating
70088,2016-11-01,well placed
70088,2012-06-21,no rating
70089,2014-02-19,well placed
70090,2010-07-02,no rating
70090,2014-11-08,well placed
70093,2013-03-06,no rating
70093,2016-06-09,very well placed
70094,2017-03-02,well placed
70094,2012-05-24,no rating
70095,2016-09-01,well placed
70095,2013-05-14,no rating
70097,2014-07-16,well placed
70097,2019-08-29,well placed
70099,2013-11-08,well placed
70099,2018-05-11,well placed
70101,2014-12-09,well placed
70101,2019-05-10,very well placed
70102,2019-05-01,well placed
70102,2014-10-21,well placed
70103,2019-04-01,well placed
70103,2015-08-26,well placed
70104,2014-11-07,well placed
70104,2019-08-16,very well placed
70105,2019-10-11,very well placed
70105,2014-02-19,very well placed
70107,2017-06-13,well placed
70107,2014-08-26,well placed
70108,2014-04-09,well placed
70108,2010-09-23,no rating
70109,2013-04-04,no rating
70109,2017-03-17,well placed
70110,2010-09-23,no rating
70110,2014-04-28,well placed
70112,2017-03-02,well placed
70112,2012-05-24,no rating
70113,2013-07-09,well placed
70113,2016-12-20,well placed
70114,2014-10-29,well placed
70114,2019-05-30,very well placed
70118,2017-03-02,well placed
70118,2012-08-07,no rating
70119,2019-10-11,well placed
70119,2016-06-30,well placed
70120,2017-03-02,well placed
70120,2012-05-24,no rating
70121,2016-12-20,well placed
70121,2013-08-29,well placed
70122,2014-11-12,well placed
70122,2019-05-21,well placed
70123,2018-03-02,well placed
70123,2013-05-17,no rating
